V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
0.39190984,0.5475141,0.6710139,0.44947377,0.6333231,0.5730376,0.7809159,0.63716817,0.6782354,0.35817668,0.6414295,0.41702628,0.39834416,0.5253196,0.41436726,0.44013846,0.39956194,0.5272484,0.34552953,0.6261614,0.559049,0.54094774,0.47314733,0.4988009,0.30837077,0.63409543,0.6081054,0.5022851,0.54820424,0.45270914,0.46718463,0.7099392,0.15622097,0.3472526,0.6893288,0.3803553,0.31503344,0.5504995,0.4387883,0.420075,0.608353,0.5294216,0.4224601,0.4802502,0.81241,0.47071487,0.51360834,0.41499949,0.27879924,0.2679035,0.64718837,0.45736322,0.40614095,0.49257576,0.5274392,0.40287116,0.5126132,0.42602128,0.46554762,0.48094743,0.39237416,0.39717937,0.29338592,0.55453235,0.6575072,0.56689894,0.38599852,0.47078574,0.48671627,0.5080863,0.56776536,0.3715005,0.4276172,0.48777896,0.42721313,0.34390295,0.4250815,0.56911975,0.521477,0.45311052,0.5059571,0.5696471,0.45406574,0.43222755,0.29379597,0.5516887,0.48191345,0.45239037,0.47817254,0.5509029,0.41171652,0.6198517,0.6972629,0.61037225,0.43795228,0.2876646,0.42567527,0.4111522,0.28948617,0.29815066
0.67291546,0.5062914,0.4210664,0.10292517,0.45032105,0.4920638,0.30388588,0.6082853,0.13156667,0.22810394,0.2904865,0.66442454,0.552802,0.4799664,0.4950338,0.37494168,0.7367829,0.71080345,0.3410965,0.279684,0.61518383,0.1071972,0.6019145,0.6309409,0.62980247,0.2978453,0.027913198,0.35850248,0.28403467,0.52915096,0.101557195,0.3944404,0.23891729,0.5900293,0.4389165,0.5098264,0.5128225,0.52498424,0.30395675,0.68919265,0.4133035,0.44970304,0.6274648,0.6623186,0.17585854,0.57286644,0.73262715,0.5882976,0.46441978,0.33584863,0.6315074,0.44939926,0.25175872,0.40592563,0.35014105,0.7768562,0.19684638,0.3081754,0.17505875,0.32256758,0.73078525,0.61228704,0.740807,0.30776954,0.44088835,0.47319448,0.39409515,0.44930327,0.56844634,0.49556124,0.36697245,0.6115062,0.53500736,0.6240058,0.46266714,0.6642602,0.47995895,0.7447176,0.5461876,0.19086024,0.2211561,0.39629608,0.6463738,0.5788844,0.5451469,0.58274317,0.51642287,0.6162088,0.768884,0.64010936,0.49589956,0.19318146,0.8263408,0.26661155,0.53555954,0.62114966,0.36292475,0.69996667,0.5490075,0.5063276
0.5478293,0.5222116,0.27364928,0.5604816,0.7041558,0.50608265,0.44397315,0.35756776,0.75385475,0.5045792,0.6058346,0.41083953,0.20233582,0.4692842,0.43370003,0.5679176,0.2842236,0.39964843,0.47144622,0.41239852,0.5472667,0.5234609,0.48104686,0.50133973,0.2154671,0.6198634,0.50212425,0.25667098,0.61247,0.27783945,0.50717306,0.37017542,0.44720042,0.31674716,0.49987435,0.35833156,0.41740364,0.49755597,0.38965112,0.1338209,0.47886264,0.38807723,0.105950445,0.19997102,0.5513623,0.5333796,0.69825876,0.5340599,0.43094426,0.46430165,0.40223366,0.55666804,0.7268404,0.5818152,0.6206375,0.5259919,0.7060664,0.34194198,0.34261155,0.1806045,0.3678352,0.49426395,0.6567102,0.32748958,0.17704986,0.4566326,0.35604692,0.42453957,0.44541213,0.55000454,0.56956494,0.34460822,0.38537258,0.56265426,0.5898061,0.6158881,0.41192657,0.5439426,0.49425572,0.521789,0.27485037,0.5629477,0.5148317,0.26196593,0.61372894,0.4846345,0.15005288,0.5471244,0.39358816,0.37785047,0.47768256,0.36243623,0.77109313,0.69674724,0.6609857,0.46547878,0.63898814,0.57890266,0.5362358,0.3711949
0.6452029,0.54303527,0.665275,0.617813,0.545491,0.50676787,0.4264577,0.3968697,0.3783434,0.22273415,0.443667,0.41271865,0.44203693,0.36749798,0.46529996,0.5147996,0.20580761,0.29918998,0.65760607,0.66962934,0.38078636,0.40126723,0.27334478,0.39952534,0.4049641,0.30288598,0.53459495,0.2575028,0.36268032,0.4009162,0.455237,0.32421526,0.21798137,0.6110909,0.55519235,0.40298066,0.61376107,0.44241527,0.5242603,0.3644504,0.62620616,0.4404759,0.30033118,0.6339258,0.7360885,0.42442238,0.4574529,0.29014498,0.3760928,0.58989674,0.5301186,0.3887711,0.4063663,0.5052616,0.5733838,0.20895457,0.5710755,0.24624339,0.7169034,0.50577843,0.32446706,0.2844758,0.5917708,0.5270194,0.43342462,0.24661866,0.4462244,0.61573946,0.5005802,0.5014865,0.56069803,0.67554235,0.34586972,0.30078545,0.45110887,0.517233,0.6412207,0.6366213,0.6110191,0.50720596,0.39544362,0.43149316,0.5060987,0.4384361,0.3868778,0.49587288,0.3587169,0.31283474,0.3541959,0.5074871,0.45192316,0.39096203,0.15554962,0.4944327,0.45453882,0.37371713,0.421867,0.31014708,0.55252963,0.5652956
0.47709382,0.4006186,0.5356964,0.33063692,0.84435546,0.35512173,0.5291441,0.45323524,1.0980506,0.72798836,0.69817394,0.25367904,0.5136619,0.3982764,0.59396833,0.51083636,0.4224434,0.6858105,0.31976902,0.719561,0.65776134,0.4206739,0.5515012,0.29312956,0.2435092,0.650021,0.74727005,0.6094253,0.7543428,0.48351002,0.64071274,0.97949773,0.31186324,0.66017234,0.5578499,0.26003307,0.42568624,0.73073447,0.7435478,0.3961615,0.7080434,0.62684596,0.54474854,0.694026,0.8773641,0.46380013,0.8409873,0.44984365,0.5841926,0.33235908,0.3442019,0.569211,0.36357492,0.62592036,0.5150482,0.47791913,0.5618932,0.67738855,0.81608236,0.49841976,0.499978,0.4848423,0.67377496,0.532136,0.6564138,0.34122896,0.6858217,0.16296451,0.5313954,0.50070167,0.8275385,0.62935406,0.783325,0.67431575,0.75938225,0.5229091,0.8175649,0.514562,0.5439142,0.30157724,0.83044535,0.7397014,0.654964,0.32858658,0.33757865,0.7772206,0.79791325,0.6949258,0.8355329,0.41493392,0.46466735,0.93080324,0.78692234,0.8142342,0.5531868,0.52537537,0.4900939,0.5337314,0.6268432,0.64286923
0.42882097,0.3916122,0.59158134,0.4972659,0.54817057,0.52845705,0.40509272,0.26632398,0.44286487,0.43843508,0.47160077,0.35117882,0.29847342,0.5058048,0.18938911,0.54797715,0.5459362,0.5426111,0.25944987,0.33642957,0.24399655,0.50007457,0.3365931,0.26760417,0.28340706,0.41896904,0.6580745,0.38677806,0.628476,0.38869765,0.5919367,0.44452083,0.522141,0.33828777,0.38413545,0.4717095,0.34486467,0.454314,0.28424007,0.4693882,0.20239149,0.39851373,0.44089428,0.461538,0.5979902,0.36540604,0.5534532,0.17863972,0.5482472,0.5295166,0.35619348,0.29927075,0.36533368,0.48996544,0.48067403,0.637786,0.54254764,0.5151007,0.35227442,0.3905158,0.4033572,0.29020274,0.65214527,0.5530157,0.54402804,0.594281,0.41014594,0.38818982,0.33624625,0.5817849,0.43324375,0.41287717,0.55567145,0.16259277,0.34830832,0.3199836,0.45022982,0.48286438,0.46948993,0.544006,0.39318737,0.39852512,0.52484024,0.37354085,0.5031635,0.49223453,0.34754127,0.49744105,0.44590992,0.39810592,0.2555514,0.646783,0.20506403,0.41560835,0.37475833,0.5081323,0.4893997,0.33343247,0.24009375,0.36951476
0.47481757,0.4306664,0.16373982,0.31388634,0.4732494,0.31437135,0.5918447,0.40505466,0.10225992,0.2821859,0.32564637,0.3869469,0.3066516,0.47525716,0.08979418,0.54652613,0.58100533,0.5352225,0.5614034,0.31865835,0.38279718,0.3539421,0.41152656,0.3543378,0.5752693,0.5283827,0.42118847,0.08461425,0.26571357,0.14001185,0.27144197,0.36974084,0.28936228,0.13669233,0.30192423,0.49351352,0.41325247,0.4276657,0.29426953,0.42419875,0.39636505,0.4975835,0.21894346,0.5681839,0.34209436,0.3374045,0.4322913,0.23604633,0.40954584,0.5779553,0.25083503,0.39549422,0.45028865,0.3853738,0.3434438,0.5383158,0.5003323,0.4510577,0.42705497,0.28177738,0.43305814,0.44375235,0.44168586,0.35296163,0.38840815,0.43946534,0.29590017,0.36471772,0.2839436,0.17902851,0.08902064,0.007044226,0.1770007,0.5361525,0.41517478,0.39095068,0.44778877,0.34872392,0.37980533,0.27075323,0.37470073,0.36231756,0.2440434,0.20628321,0.6510085,0.5112391,0.5689638,0.3920313,0.46508503,0.7484823,0.38187405,0.6447484,0.35375187,0.14453468,0.38361162,0.16772115,0.44012022,0.46006912,0.48653385,0.15664962
0.51621664,0.30790886,0.30891663,0.39175862,0.4871397,0.3705819,0.5881604,0.434795,0.4548366,0.424075,0.5233669,0.20626555,0.47827035,0.4381097,0.30317798,0.3850882,0.390516,0.34689325,0.3562842,0.39609414,0.36699712,0.2717536,0.48159546,0.3489065,0.25478065,0.48626137,0.42275175,0.4246468,0.50558233,0.31244224,0.3849141,0.3847847,0.41290915,0.30627248,0.62694836,0.12354427,0.15487759,0.28844923,0.40879455,0.33461168,0.658149,0.350281,0.34903288,0.382607,0.40791658,0.3143229,0.35556388,0.40419897,0.10696554,0.3259372,0.44487214,0.27280527,0.3752731,0.33105868,0.30879235,0.14217307,0.27138126,0.5620215,0.27310097,0.38786983,0.17155945,0.1603916,0.2666863,0.47996765,0.37119335,0.27348655,0.33359227,0.46921062,0.5590088,0.45041734,0.33619905,0.528162,0.37126678,0.46978706,0.32390958,0.40415013,0.29948986,0.34024245,0.51169914,0.40287128,0.16508058,0.24051265,0.4630733,0.3530254,0.3580411,0.42285064,0.39247864,0.54268825,0.46124431,0.26515606,0.35863692,0.50398105,0.5127609,0.29493594,0.35709977,0.25173864,0.27113315,0.43925077,0.45680416,0.44704625
0.2816541,0.24773863,0.50111616,0.5053064,0.4575975,0.38235652,0.48872328,0.3847395,0.5272105,0.28768522,0.36001456,0.12773344,0.29690892,0.17374465,0.3747056,0.36793974,0.25894648,0.25180537,0.34967536,0.40136284,0.39912704,0.39562768,0.22007208,0.19570668,0.42043293,0.42711496,0.41205055,0.4814818,0.50135416,0.5198453,0.48479956,0.31617978,0.4438652,0.49741036,0.34346846,0.58911175,0.4589675,0.486978,0.45505232,0.5314417,0.58953166,0.13747957,0.47380406,0.40545607,0.42975143,0.25947744,0.28457797,0.36271232,0.3389362,0.5211802,0.44929972,0.41441,0.419501,0.4236315,0.47681797,0.26720247,0.42151034,0.41899592,0.24443093,0.33848548,0.42258614,0.4421044,0.3924955,0.22536868,0.49013147,0.32603455,0.3979502,0.38461912,0.3900329,0.37640595,0.37351796,0.3244834,0.11653236,0.321711,0.2620737,0.50527996,0.41761613,0.38135394,0.31542403,0.6335261,0.2890594,0.29431933,0.2598297,0.33592197,0.38022092,0.27387252,0.14936075,0.35688686,0.25745705,0.27352607,0.4758064,0.63539726,0.31194204,0.27163646,0.535105,0.28977805,0.36596924,0.43554813,0.37418616,0.5603139
0.25737858,0.35240722,0.57134074,0.49317583,0.4297837,0.39911824,0.45707202,0.29011825,0.5955249,0.32942754,0.35410923,0.49685973,0.35408902,0.47219932,0.44132346,0.40396392,0.32478914,0.32227904,0.5013794,0.500927,0.27492347,0.65339905,0.29184255,0.35158706,0.41353464,0.43136773,0.40921158,0.51337606,0.285818,0.3516848,0.40567505,0.38714018,0.48097464,0.44898522,0.5060482,0.52447635,0.48277858,0.4910711,0.220848,0.56804454,0.42476544,0.46434593,0.38035157,0.2371955,0.47109416,0.4965992,0.27732933,0.31010127,0.46421665,0.56239825,0.37165463,0.32874656,0.3665286,0.49018544,0.37778145,0.38780576,0.5290424,0.47661904,0.2810538,0.4967053,0.46465045,0.27189553,0.3097469,0.4294265,0.59963727,0.43252996,0.34741986,0.32601693,0.3333442,0.5128718,0.2752226,0.1832723,0.6032375,0.3424704,0.46344927,0.16040447,0.41980392,0.6270616,0.34074962,0.42124286,0.36935198,0.28265443,0.30238155,0.4280459,0.3748296,0.4150652,0.3294677,0.46303517,0.4700225,0.3234961,0.33688593,0.41743854,0.4551991,0.4661122,0.5239639,0.342924,0.45736593,0.36739504,0.43042973,0.35511982
0.6273195,0.65150857,0.72044384,0.31421828,0.27903745,0.4426722,0.2866552,0.494732,0.17620821,0.39287567,0.4004326,0.5916782,0.63267815,0.4544264,0.5446984,0.26795936,0.33950388,0.5853509,0.30334938,0.25788066,0.60447574,0.34321576,0.500934,0.5186335,0.3892663,0.19884439,0.10764757,0.26870167,0.1952718,0.61276877,0,0.30683517,0.49380773,0.5916307,0.12302379,0.47462094,0.7859975,0.6762551,0.43866092,0.5073664,0.25974292,0.59429425,0.60712206,0.64514637,0.19840401,0.4719693,0.5601911,0.7814913,0.57019144,0.19520865,0.45097196,0.6791579,0.5348129,0.5685641,0.52612233,0.45653504,0.22462454,0.27258536,0.4936418,0.47411668,0.5970861,0.5434094,0.5234162,0.342277,0.2024449,0.15610793,0.50645983,0.35111272,0.19870427,0.68542725,0.34532058,0.59898376,0.5771947,0.38876617,0.4558877,0.6610914,0.39943892,0.7440125,0.5352631,0.24692813,0.5623534,0.3146944,0.5602845,0.5835492,0.48379725,0.18031234,0.18982577,0.4624818,0.59495556,0.4811647,0.52791214,0.17327306,0.61798847,0.10355185,0.52260494,0.5473571,0.3423249,0.5192835,0.5302465,0.38760903
0.5566657,0.4233257,0.44354376,0.77338266,0.7005744,0.7951745,0.79066926,0.58776224,0.42457455,0.790782,0.4531075,0.6030845,0.6482166,0.84301955,0.3688228,0.65913194,0.26496214,0.38961813,0.6767884,0.41867688,0.24835044,0.717815,0.59469676,0.69991744,0.31229225,0.526652,0.5140639,0.32207,0.6691595,0.66617304,0.63515854,0.32756382,0.5947583,0.55696076,0.61486006,0.537698,0.22025438,0.40220124,0.5117904,0.46169052,0.5854966,0.29293573,0.7350267,0.47853184,0.70054555,0.46249932,0.4850058,0.5665479,0.6089328,0.5261182,0.598278,0.1787306,0.62231237,0.20629558,0.7955983,0.87705445,0.43309474,0.912339,0.8828755,0.64065135,0.64403105,0.6094223,0.27142438,0.51318586,0.707338,0.7821414,0.55863535,0.6394081,0.8281413,0.63007414,0.53112614,0.42524242,0.634803,0.5769222,0.4219095,0.74655014,0.78904545,0.3013777,0.7335307,0.53701794,0.6205342,0.4999839,0.5411591,0.5151205,0.647998,0.6305958,0.49614346,0.5469721,0.5832448,0.75269014,0.41130027,0.58945847,0.6031162,0.5422561,0.6182816,0.7532417,0.45276874,0.46440274,0.49226332,0.500439
0.65824276,0.69058067,0.6647467,0.14460066,0.43433324,0.1738792,0.4938916,0.7957392,0.49345857,0.52101535,0.48154795,0.8694291,0.54955995,0.40653384,0.382931,0.4060133,0.3877963,1.0074975,0.06046988,0.21930718,0.73856133,0.28472584,0.62374544,0.5748782,0.9019597,0.32537284,0.30495447,0.7301257,0.43571937,0.47106034,0.28057483,0.5687943,0.3537553,0.69147515,0.5865395,0.8223693,0.54352665,0.4916373,0.6747943,0.7513633,0.380355,0.67844963,0.7460878,0.6353889,0.3230405,0.6326023,0.68217146,0.49035722,0.46703565,0.32161224,0.6475168,0.5509244,0.48036686,0.65864253,0.45645517,0.7143241,0.5367739,0.43587902,0.18561321,0.39630455,0.7467756,0.7189125,0.94396144,0.17693862,0.16933323,0.22481781,0.5024151,0.6702312,0.2370825,0.6429181,0.4371999,0.60454434,0.80034554,0.53602284,0.70946074,0.7858886,0.44539714,0.6175523,0.3280391,0.53860795,0.6678858,0.36930883,0.441171,0.8840795,0.42643008,0.5749469,0.4999736,0.520238,0.77921295,0.68462825,0.47102514,0.11883109,0.74275744,0.41261968,0.32193315,0.46203917,0.3756175,0.62601084,0.5908177,0.5993034
0.51074153,0.6903928,0.6002821,0.41349888,0.44402564,0.40792155,0.2291238,0.69093984,0.48159334,0.52438074,0.4794051,0.83329433,0.6599298,0.6296945,0.65213907,0.46818197,0.48280674,0.86345077,0.1015971,0,0.48079175,0.31627935,0.6624785,0.85950553,0.5837343,0.42082167,0.2948536,0.47281045,0.27468854,0.45219216,0.2641731,0.23203921,0.4931412,0.5708461,0.33815193,0.5493458,0.79060686,0.5987273,0.29065168,0.7882538,0.27079356,0.89941,0.54456043,0.36137706,0.25233442,0.56159407,0.6287781,0.6356181,0.8182404,0.48150942,0.4129666,0.55511,0.5973091,0.58085686,0.41438955,0.6627153,0.34119436,0.6446123,0.61866814,0.39057168,0.6520088,0.78462046,0.48910207,0.38119322,0.35429096,0.5243706,0.5853598,0.47215015,0.15496355,0.6667838,0.6103201,0.7470051,0.6864065,0.4206094,0.77197325,0.72727036,0.55835384,0.666788,0.3968342,0.49761486,0.16152754,0.5813612,0.56106436,0.6258087,0.6209455,0.67731637,0.36707866,0.5163251,0.8039019,0.60642374,0.5727701,0.29907012,0.51006055,0.35265678,0.32982674,0.78775644,0.350813,0.58924913,0.8024514,0.45403093
0.37517136,0.7176654,0.6256343,0.10501529,0.2516432,0.48828715,0.08039071,0.5902165,0.17442936,0.44467378,0.47153556,0.74030024,0.5180963,0.427595,0.42676687,0.3392754,0.31680584,0.5655062,0.025257856,0.24022068,0.6504301,0.24838817,0.41213983,0.5128168,0.5953608,0.4396729,0.26729852,0.5202628,0.22978681,0.54804957,0.1694213,0.44812363,0.5151199,0.61823094,0.24777743,0.45218784,0.71059763,0.54850537,0.46243346,0.3907461,0.29263857,0.4898024,0.5673121,0.53087986,0.21564262,0.50561166,0.59661615,0.5055456,0.60704213,0.19649604,0.35184845,0.5022224,0.540867,0.5185593,0.53753555,0.6737268,0.110706404,0.3328697,0.36728734,0.49845815,0.6279278,0.38870373,0.5237299,0.2834435,0.3117568,0.4500507,0.5279852,0.56336904,0.25271717,0.57833445,0.47445208,0.6323163,0.65609455,0.48772418,0.6371286,0.51017743,0.39391136,0.55445075,0.46902382,0.3142223,0.3363616,0.43848354,0.60810775,0.36352625,0.41430318,0.31655735,0.5753528,0.47873777,0.53211904,0.3086956,0.36845604,0.46425927,0.5181092,0.26526237,0.254471,0.56557494,0.46557343,0.65976256,0.48033458,0.2435276
0.59794396,0.62704,0.39968765,0,0.07605091,0.4090637,0.15953958,0.5664607,0.1834477,0.30054915,0.19778676,0.7202437,0.43074375,0.35438555,0.3601005,0.1671964,0.29527795,0.5155667,0,0.16853887,0.49171856,0.39423305,0.6727231,0.46837184,0.5144596,0.17768744,0.16072479,0.45920837,0.37075323,0.5205923,0.06865911,0.3011914,0.34719688,0.5902165,0.23233226,0.5679778,0.82404613,0.70877063,0.39391598,0.63812566,0.25086212,0.59440964,0.5545168,0.4632816,0.18120272,0.21005924,0.49238148,0.64418644,0.6231177,0.0660225,0.16405147,0.60121393,0.6421617,0.30829912,0.51164937,0.5036262,0.21785618,0.18402371,0.23741221,0.32122797,0.40057147,0.6433638,0.50283736,0.113051936,0.43790907,0.42465258,0.42355984,0.2299233,0.08481829,0.5566144,0.34974712,0.50297034,0.47224182,0.4329831,0.5966481,0.7810814,0.38066274,0.53243864,0.33280826,0.36795843,0.4191106,0.31885314,0.5282606,0.24463287,0.5210449,0.34612304,0.21932358,0.57079697,0.6214931,0.2979632,0.60404295,0.23154512,0.38639742,0.20683903,0.32938245,0.46788788,0.45048696,0.72720385,0.47330308,0.61886144
0.53832984,0.38686472,0.5126668,0.5520755,0.42178988,0.3123785,0.5388259,0.50338393,0.20215912,0.47028115,0.5373954,0.47168726,0.3155864,0.2671695,0.25917447,0.39646763,0.30205277,0.36817992,0.49118614,0.4757849,0.24278027,0.37798125,0.38296676,0.47889552,0.205599,0.32776687,0.24828136,0.63977176,0.18173254,0.21948513,0.67975235,0.29016888,0.30873203,0.39090264,0.26037484,0.45231748,0.13837786,0.31816941,0.4157204,0.5490978,0.45082533,0.2740818,0.46562728,0.4293278,0.61641026,0.5467581,0.53004813,0.42693752,0.28534514,0.59506005,0.6587293,0.41193515,0.324961,0.4931066,0.49597132,0.46538675,0.5160255,0.60281587,0.3963356,0.4414479,0.5244713,0.49274665,0.21782848,0.2635699,0.5207162,0.41487366,0.63425195,0.4541793,0.53566456,0.29313385,0.41671565,0.5801698,0.47861516,0.61728126,0.42906502,0.39058006,0.46585178,0.40733814,0.42827767,0.34856007,0.16470163,0.5870079,0.39958483,0.41129076,0.5314542,0.52138734,0.45029786,0.51216555,0.39518076,0.46245402,0.5938252,0.47780052,0.37045878,0.5581008,0.4063229,0.48628813,0.34233403,0.47759247,0.51610047,0.2467342
0.5309323,0.39632386,0.55909884,0.470014,0.35151505,0.20388128,0.4874487,0.42410925,0.59828,0.60202223,0.5214169,0.43056118,0.5562861,0.41584256,0.37675685,0.54267746,0.5808728,0.71549165,0.5635078,0.6449456,0.7164398,0.6173453,0.7002682,0.40627947,0.45031506,0.5495719,0.3291371,0.671201,0.43761685,0.40069872,0.56792325,0.6388555,0.4190816,0.33649436,0.37384826,0.42005444,0.45762727,0.2143509,0.7303152,0.4726264,0.7258143,0.5707637,0.3728808,0.40276295,0.4593462,0.4136839,0.6307165,0.55735344,0.48043674,0.4356913,0.2743954,0.5329368,0.74619603,0.33286816,0.176555,0.29782245,0.4525764,0.67319655,0.42382395,0.20948173,0.33726692,0.24849752,0.56631577,0.32878372,0.30043477,0.34453475,0.34909624,0.444249,0.46624607,0.43715906,0.3788982,0.5105209,0.2775427,0.49165136,0.31031567,0.43515325,0.2498919,0.26687455,0.66375095,0.75645757,0.49168065,0.19817582,0.58206606,0.65640324,0.28800923,0.39269155,0.39356804,0.7167249,0.6705796,0.3999158,0.17467524,0.42626363,0.14206845,0.5111661,0.47487456,0.41300386,0.51962054,0.65835595,0.5068704,0.5504377
0.24710225,0.33804017,0.28176257,0.37290546,0.35085374,0.374345,0.35383874,0.32732296,0.38550484,0.3210771,0.41894054,0.4520113,0.3404077,0.3023452,0.15132283,0.4990796,0.37356836,0.22140574,0.4276659,0.372392,0.34592283,0.32859558,0.15885514,0.38198242,0.25071084,0.38380906,0.43098485,0.2875772,0.3747489,0.24119928,0.39418224,0.43702257,0.24556726,0.23781127,0.34440482,0.36244166,0.3442721,0.23889607,0.2656927,0.28439492,0.4343532,0.33641738,0.34957445,0.24219352,0.4275613,0.49833655,0.29590136,0.21833172,0.33662578,0.2846868,0.40965477,0.31434992,0.44233564,0.42452982,0.41667283,0.20976207,0.46000808,0.38403153,0.1973591,0.20176966,0.32047492,0.35347724,0.4570495,0.42416313,0.26355425,0.31142804,0.48843163,0.26443094,0.50332695,0.34188366,0.4721986,0.45219636,0.34131315,0.3649854,0.34975737,0.39852566,0.2816571,0.20655838,0.49086946,0.36784172,0.49735847,0.30759397,0.38448942,0.2699108,0.3657694,0.3319068,0.36762294,0.3232575,0.35509354,0.35898978,0.31787738,0.35865933,0.44499862,0.5499286,0.40627092,0.43651032,0.40871766,0.5102036,0.41025358,0.38767546
0.7157244,0.50937104,0.5113505,0.6639643,0.6289022,0.6615894,0.4227708,0.2536505,0.58723235,0.28129843,0.63233525,0.68460596,0.44466084,0.71467596,0.4843257,0.37995857,0.7434273,0.45266354,0.3672434,0.53459024,0.7359939,0.61988515,0.5803796,0.6475233,0.46596265,0.5637708,0.50605524,0.60181314,0.41041535,0.5041974,0.53215873,0.39201933,0.47348028,0.35299987,0.5029925,0.54510623,0.35225523,0.50130934,0.75294363,0.5495359,0.56486213,0.4313438,0.340064,0.5994703,0.55657053,0.6182108,0.48947293,0.38037843,0.1871619,0.22760546,0.7089902,0.75957453,0.4177593,0.44407523,0.1329957,0.45338687,0.5714182,0.5246428,0.62117636,0.5063305,0.5147171,0.28522944,0.2876438,0.25834394,0.6111177,0.4578023,0.29894397,0.36391503,0.73040307,0.63130814,0.6192868,0.61987257,0.2814374,0.7154696,0.44897997,0.5113789,0.50081545,0.48095977,0.52867573,0.2584731,0.659025,0.3017734,0.47194225,0.6039505,0.47780842,0.47759417,0.5614672,0.62890077,0.33849105,0.41793346,0.46421424,0.7093086,0.5165823,0.41739807,0.4335509,0.48134202,0.52782094,0.47281456,0.33424497,0.4190501
0.578392,0.69384253,0.3831643,0.034908712,0.27961293,0.2607683,0.27602535,0.8005127,0.2344436,0.51357603,0.34146017,0.7015614,0.67782414,0.4617703,0.74152863,0.36672768,0.48363665,0.6925437,0.066118896,0.027103364,0.7079973,0.36377677,0.77359474,0.5596547,0.8784065,0.32348585,0.09997167,0.4523508,0.32641068,0.43612826,0.38406184,0.5158617,0.59836376,0.8236288,0.5861208,0.6668134,0.57182574,0.43674105,0.67540824,0.78829336,0.53338003,0.86656475,0.49978265,0.64599055,0.26584795,0.5018697,0.7005234,0.41503316,0.3592006,0.16816433,0.6184509,0.66302985,0.32300067,0.46174014,0.23679397,0.6326783,0.23967746,0.40329492,0.24936058,0.34544733,0.44334722,0.4733733,0.6845668,0.15699512,0.400446,0.21953519,0.25045127,0.44924897,0.20769477,0.54652536,0.2860437,0.569833,0.54084426,0.37417412,0.40229833,0.65657324,0.5163441,0.75670135,0.5439401,0.36766228,0.46885225,0.3162758,0.57859284,0.66107893,0.38542226,0.31883767,0.22925307,0.66281587,0.7639406,0.5102633,0.55823696,0.29909283,0.4899634,0.3742454,0.41023552,0.31732628,0.46716478,0.82061255,0.5446185,0.36643934
0.29739588,0.32770607,0.40738302,0.52260906,0.49205807,0.4180299,0.56207633,0.5568496,0.35928324,0.48897234,0.3217137,0.46801102,0.24028802,0.461537,0.52367556,0.43698573,0.32408237,0.5659775,0.538236,0.8208009,0.44398576,0.5306082,0.23411216,0.46871006,0.5950408,0.5011865,0.4026522,0.34969682,0.38139904,0.44845676,0.49546865,0.39886573,0.24386376,0.34753865,0.4791181,0.3790084,0.49266472,0.3089537,0.6029869,0.52805513,0.42991024,0.23841195,0.48925447,0.52839804,0.55468917,0.40096778,0.67262065,0.415771,0.1747012,0.6421141,0.5632938,0.14281505,0.37899423,0.5847946,0.31309378,0.22378443,0.57665956,0.5246906,0.4365744,0.43322304,0.3260016,0.36430514,0.44643173,0.3964299,0.54667985,0.60020775,0.49803168,0.47461993,0.55142444,0.35791707,0.5822822,0.49329412,0.35519487,0.45015246,0.34642708,0.3209256,0.46169108,0.3101985,0.24762565,0.46383524,0.51871437,0.39589015,0.45544517,0.3455694,0.23403917,0.42265117,0.5309899,0.30442822,0.30561978,0.40693033,0.48445773,0.7354073,0.31550366,0.35184887,0.6249393,0.39412844,0.2933483,0.2707814,0.20595218,0.56042343
0.39832327,0.80345225,0.49584842,0.15078425,0.25133523,0.5757593,0.24844469,0.70084846,0.22728246,0.2612299,0.47137868,0.69165736,0.5056645,0.48817688,0.7132389,0.34820527,0.63200045,0.74464166,0.31954476,0.229096,0.6980541,0.47073197,0.67210937,0.5912312,0.51798856,0.3157755,0.25550446,0.47435248,0.23475018,0.51084983,0.24602592,0.68466854,0.47695372,0.5571761,0.42495292,0.47434044,0.6135673,0.6645961,0.41197485,0.56572604,0.22132033,0.5926078,0.4091148,0.4500362,0.34874067,0.46307176,0.8657867,0.74951625,0.6955621,0.202943,0.32204092,0.76150703,0.6539202,0.41061717,0.6178352,0.5306696,0.22246653,0.39162078,0.36056042,0.50557756,0.5246683,0.7414599,0.560283,0.15690234,0.41330943,0.3596866,0.47430426,0.30553934,0.2771491,0.66097736,0.39027542,0.5712312,0.5717977,0.46987313,0.4438336,0.59344566,0.32885772,0.69261336,0.4123004,0.28419086,0.32781225,0.51169443,0.52977306,0.5605098,0.49918312,0.5833535,0.60428643,0.659095,0.5240376,0.53682953,0.55556977,0.42937568,0.533726,0.33252472,0.48817873,0.5148044,0.36526936,0.7039978,0.661132,0.32419384
